,E,S,ES,P
701,0.9999877645952683,8.956070047834215e-05,1.2235404731460573e-05,9.999898203894782
702,0.9999879832117463,8.796045175077889e-05,1.2016788253451095e-05,9.999900022759988
703,0.9999881979221723,8.638879560878953e-05,1.1802077827427642e-05,9.999901809126555
704,0.9999884087963333,8.484522118131386e-05,1.1591203666401914e-05,9.999903563575144
705,0.9999886159027697,8.332922672481986e-05,1.1384097230119738e-05,9.999905286676036
706,0.999988819308797,8.184031946023771e-05,1.118069120279211e-05,9.999906978989328
707,0.9999890190805286,8.037801541280665e-05,1.0980919471223877e-05,9.999908641065106
708,0.9999892152828965,7.89418392547825e-05,1.0784717103332953e-05,9.999910273443632
709,0.9999894079796728,7.753132415095506e-05,1.0592020327053095e-05,9.999911876655512
710,0.9999895972334902,7.614601160692484e-05,1.040276650961341e-05,9.999913451221873
711,0.9999897831058626,7.47854513200902e-05,1.0216894137187854e-05,9.999914997654532
712,0.9999899656572049,7.34492010332962e-05,1.0034342794908133e-05,9.99991651645616
713,0.9999901449468526,7.213682639109789e-05,9.855053147233513e-06,9.999918008120451
714,0.9999903210330812,7.084790079859105e-05,9.678966918671164e-06,9.999919473132271
715,0.999990493973125,6.958200528276487e-05,9.506026874840808e-06,9.99992091196783
716,0.999990663823196,6.833872835633118e-05,9.33617680387749e-06,9.999922325094827
717,0.9999908306385017,6.711766588398635e-05,9.16936149816646e-06,9.999923712972606
718,0.9999909944732635,6.591842095106212e-05,9.005526736404247e-06,9.999925076052302
719,0.9999911553807339,6.474060373452284e-05,8.844619265980065e-06,9.999926414776988
720,0.9999913134132142,6.358383137626722e-05,8.68658678567188e-06,9.999927729581827
721,0.9999914686220712,6.244772785869337e-05,8.531377928651492e-06,9.999929020894202
722,0.9999916210577541,6.133192388248675e-05,8.378942245793119e-06,9.99993028913386
723,0.9999917707698106,6.023605674659134e-05,8.22923018928008e-06,9.999931534713053
724,0.9999919178069033,5.9159770230324976e-05,8.082193096504244e-06,9.999932758036662
725,0.9999920622168256,5.8102714477600625e-05,7.937783174253011e-06,9.999933959502338
726,0.9999922040465167,5.7064545883215944e-05,7.795953483178724e-06,9.999935139500623
727,0.9999923433420773,5.60449269811742e-05,7.656657922545436e-06,9.999936298415086
728,0.9999924801487846,5.504352633500026e-05,7.519851215248088e-06,9.99993743662244
729,0.9999926145111068,5.406001843001601e-05,7.385488893099259e-06,9.999938554492667
730,0.9999927464727175,5.309408356754028e-05,7.253527282378679e-06,9.99993965238914
731,0.9999928760765102,5.2145407760978746e-05,7.123923489640842e-06,9.999940730668738
732,0.999993003364612,5.1213682633770195e-05,6.99663538777608e-06,9.999941789681968
733,0.9999931283783975,5.0298605319155964e-05,6.871621602320611e-06,9.999942829773067
734,0.9999932511585018,4.939987836173992e-05,6.748841498011085e-06,9.999943851280129
735,0.9999933717448343,4.8517209620807105e-05,6.628255165579275e-06,9.999944854535203
736,0.9999934901765911,4.765031217536952e-05,6.509823408782627e-06,9.999945839864406
737,0.9999936064922682,4.679890423090829e-05,6.393507731666461e-06,9.999946807588028
738,0.9999937207296739,4.596270902778189e-05,6.2792703260536675e-06,9.999947758020637
739,0.9999938329259407,4.514145475127061e-05,6.167074059257868e-06,9.99994869147118
740,0.999993943117538,4.4334874443228106e-05,6.0568824620160255e-06,9.999949608243085
741,0.9999940513402834,4.3542705915311324e-05,5.948659716636597e-06,9.999950508634358
742,0.9999941576293547,4.276469166376056e-05,5.842370645359376e-06,9.99995139293768
743,0.9999942620193012,4.200057878570199e-05,5.737980698923254e-06,9.999952261440505
744,0.9999943645440548,4.125011889694548e-05,5.635455945338169e-06,9.999953114425148
745,0.9999944652369412,4.051306805125097e-05,5.53476305885762e-06,9.99995395216888
746,0.999994564130691,3.978918666103721e-05,5.435869309148149e-06,9.99995477494402
